College Code,College Name,Branch,Category,Rank,Round
E099,"Raja Rajeswari College of Engineering, Bengaluru",Computer Science & Engineering (CS),GM,86038,4
E099,"Raja Rajeswari College of Engineering, Bengaluru",Computer Science & Engineering (CS),KKR,93651,1
E099,"Raja Rajeswari College of Engineering, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,110484,1
E099,"Raja Rajeswari College of Engineering, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,110716,1
E099,"Raja Rajeswari College of Engineering, Bengaluru",Electronics & Communicati on Engineering (EC),GM,56779,3
E099,"Raja Rajeswari College of Engineering, Bengaluru",Information Science & Engineering (IS),GM,110647,1
E099,"Raja Rajeswari College of Engineering, Bengaluru",Information Science & Engineering (IS),GM,92310,3
E099,"Raja Rajeswari College of Engineering, Bengaluru",Robotics & Automation (RA),GM,85937,1
E100,"Rajeev Institute of Technology, Hassan",Artificial Intelligence & Data Science (AD),GM,81336,1
E100,"Rajeev Institute of Technology, Hassan",Computer Science & Engineering (CS),GM,111515,1
E100,"Rajeev Institute of Technology, Hassan",Electronics & Comm- unication Engineering (EC),GM,86802,1
E100,"Rajeev Institute of Technology, Hassan",Mechanical Engineering (ME),GM,89946,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,78741,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,72485,3
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Bio- Medical Engineering (BM),GM,68507,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Bio- Medical Engineering (BM),GM,96470,3
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence) (CA),GM,44085,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,89437,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,103272,3
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,111754,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,110946,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,67192,3
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,82104,1
E101,"Rajiv Gandhi Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,110992,1
E102,"Rao Bahadur Y Mahabaleswarappa Engineering College, Ballari",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,92820,1
E102,"Rao Bahadur Y Mahabaleswarappa Engineering College, Ballari",Computer Science & Engineering (CS),GM,31584,1
E164,"Reva University, Bengaluru",Agricultural Engineering (AG),GM,40611,1
E164,"Reva University, Bengaluru",Agricultural Engineering (AG),GM,71914,3
E164,"Reva University, Bengaluru",Agricultural Engineering (AG),KKR,86205,1
E164,"Reva University, Bengaluru",Artificial Intelligence & Data Science (AD),GM,17685,1
E164,"Reva University, Bengaluru",Artificial Intelligence & Data Science (AD),GM,34295,3
E164,"Reva University, Bengaluru",Artificial Intelligence & Data Science (AD),GM,61900,4
E164,"Reva University, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,54374,1
E164,"Reva University, Bengaluru",Artificial Intelligence & Data Science (AD),KKR,84760,2
E164,"Reva University, Bengaluru",Civil Engineering (CV),GM,60896,1
E164,"Reva University, Bengaluru",Civil Engineering (CV),GM,102529,3
E164,"Reva University, Bengaluru",Civil Engineering (CV),GM,52607,4
E164,"Reva University, Bengaluru",Civil Engineering (CV),KKR,108551,1
E164,"Reva University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,12812,1
E164,"Reva University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,27585,3
E164,"Reva University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,44001,4
E164,"Reva University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,37055,1
E164,"Reva University, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,94404,2
E164,"Reva University, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,19886,1
E164,"Reva University, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,42714,3
E164,"Reva University, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,93248,4
E164,"Reva University, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,74067,1
E164,"Reva University, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),KKR,100736,2
E164,"Reva University, Bengaluru",Computer Science & Information Technology (CIT),GM,22561,1
E164,"Reva University, Bengaluru",Computer Science & Information Technology (CIT),GM,39983,3
E164,"Reva University, Bengaluru",Computer Science & Information Technology (CIT),GM,71315,4
E164,"Reva University, Bengaluru",Computer Science & Information Technology (CIT),KKR,68314,1
E164,"Reva University, Bengaluru",Computer Science & Information Technology (CIT),KKR,110659,2
E164,"Reva University, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,27846,1
E164,"Reva University, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,71058,1
E164,"Reva University, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,100240,4
E164,"Reva University, Bengaluru",Electronics & Communicati on Engineering (EC),GM,48305,3
E164,"Reva University, Bengaluru",Electronics & Communication Engineering (EC),KKR,93265,2
E164,"Reva University, Bengaluru",Information Science & Engineering (IS),GM,26639,1
E164,"Reva University, Bengaluru",Information Science & Engineering (IS),GM,44161,3
E164,"Reva University, Bengaluru",Information Science & Engineering (IS),GM,81333,4
E164,"Reva University, Bengaluru",Information Science & Engineering (IS),KKR,69883,1
E108,"S J C Institute of Technology, Chikkaballapur",Aeronautical Engineering (AE),GM,111798,1
E108,"S J C Institute of Technology, Chikkaballapur",Aerospace Engineering (AS),GM,39464,1
E108,"S J C Institute of Technology, Chikkaballapur",Aerospace Engineering (AS),GM,110023,3
E108,"S J C Institute of Technology, Chikkaballapur",Artificial Intelligence & Data Science (AD),GM,103949,1
E108,"S J C Institute of Technology, Chikkaballapur",Computer Science & Design (CG),GM,38511,1
E108,"S J C Institute of Technology, Chikkaballapur",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,105536,1
E108,"S J C Institute of Technology, Chikkaballapur",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,62272,3
E108,"S J C Institute of Technology, Chikkaballapur",Computer Science & Engineering (CS),GM,111716,1
E108,"S J C Institute of Technology, Chikkaballapur",Computer Science & Engineering (CS),GM,51440,3
E108,"S J C Institute of Technology, Chikkaballapur",Electronics & Comm- unication Engineering (EC),GM,88420,1
E108,"S J C Institute of Technology, Chikkaballapur",Information Science & Engineering (IS),GM,49999,1
E108,"S J C Institute of Technology, Chikkaballapur",Mechanical Engineering (ME),GM,52438,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,106414,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,100305,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,38473,3
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,107036,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Computer Science & Engineering (CS),GM,86597,3
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,93242,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,55964,1
E109,"S.E.A. College of Engineering and Technology, Bengaluru",Information Science & Engineering (IS),GM,97024,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Artificial Intelligence & Machine Learning (AI),GM,39776,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Artificial Intelligence & Machine Learning (AI),GM,55939,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Artificial Intelligence & Machine Learning (AI),GM,75645,4
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Artificial Intelligence & Machine Learning (AI),KKR,61368,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Artificial Intelligence & Machine Learning (AI),KKR,69916,2
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Chemical Engineering (CH),GM,42737,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Chemical Engineering (CH),GM,88258,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Civil Engineering (CV),GM,106737,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Civil Engineering (CV),GM,70309,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Computer Science & Engineering (CS),GM,33695,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Computer Science & Engineering (CS),GM,49002,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Computer Science & Engineering (CS),GM,68774,4
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Computer Science & Engineering (CS),KKR,56441,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Computer Science & Engineering (CS),KKR,56441,2
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electrical & Electronics Engineering (EE),GM,65635,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electrical & Electronics Engineering (EE),GM,107627,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electrical & Electronics Engineering (EE),GM,104133,4
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electrical & Electronics Engineering (EE),KKR,81496,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electronics & Comm- unication Engineering (EC),GM,47775,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electronics & Comm- unication Engineering (EC),KKR,76941,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electronics & Communica- tion Engineering (EC),GM,88474,4
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electronics & Communicati on Engineering (EC),GM,66979,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Electronics & Communication Engineering (EC),KKR,85876,2
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Information Science & Engineering (IS),GM,40963,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Information Science & Engineering (IS),GM,57018,3
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Information Science & Engineering (IS),GM,79990,4
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Information Science & Engineering (IS),KKR,63963,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Information Science & Engineering (IS),KKR,65268,2
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Mechanical Engineering (ME),GM,99654,1
E117,"SDM College of Engineering and Technology, Tulu Minority, Dharwad",Mechanical Engineering (ME),GM,109315,3
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Artificial Intelligence & Data Science (AD),GM,64100,1
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Artificial Intelligence & Data Science (AD),GM,77621,3
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Computer Science & Engineering (CS),GM,40794,1
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Computer Science & Engineering (CS),GM,89042,3
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Electronics & Comm- unication Engineering (EC),GM,74248,1
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Electronics & Communica- tion Engineering (EC),GM,97963,4
E118,"SDM Institute of Technology, Tulu Minority, Dakshina Kannada",Information Science & Engineering (IS),GM,68213,1
E119,"SECAB Institute of Engineering andTechnology, Vijayapura",Computer Science & Engineering (CS),GM,60213,1
E107,"SJB Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,32855,1
E107,"SJB Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,55981,3
E107,"SJB Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,103454,4
E107,"SJB Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,69830,1
E107,"SJB Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,110166,2
E107,"SJB Institute of Technology, Bengaluru",Civil Engineering (CV),GM,107641,1
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,32276,1
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,53748,3
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,108764,4
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,76529,1
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,85620,2
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,33868,1
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,62287,3
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,111065,4
E107,"SJB Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,86446,1
E107,"SJB Institute of Technology, Bengaluru",Electrical & Electronics Engineering (EE),GM,69699,1
E107,"SJB Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,47075,1
E107,"SJB Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),KKR,110168,1
E107,"SJB Institute of Technology, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,49351,4
E107,"SJB Institute of Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,109664,3
E107,"SJB Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,40922,1
E107,"SJB Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,71438,3
E107,"SJB Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,94373,4
E107,"SJB Institute of Technology, Bengaluru",Information Science & Engineering (IS),KKR,93275,1
E107,"SJB Institute of Technology, Bengaluru",Information Science & Engineering (IS),KKR,104865,2
E107,"SJB Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,109728,1
E127,"SJM Institute of Technology, Chitradurga",Artificial Intelligence & Machine Learning (AI),GM,99035,1
E127,"SJM Institute of Technology, Chitradurga",Computer Science & Engineering (CS),GM,55518,1
E127,"SJM Institute of Technology, Chitradurga",Computer Science & Engineering (CS),GM,86353,3
E127,"SJM Institute of Technology, Chitradurga",Electronics & Comm- unication Engineering (EC),GM,59140,1
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Artificial Intelligence & Data Science (AD),GM,101776,1
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Artificial Intelligence & Data Science (AD),GM,101776,3
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Computer Science & Business Systems (CB),GM,110996,1
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Computer Science & Engineering (CS),GM,108233,1
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Computer Science & Engineering (CS),GM,104814,3
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Computer Science & Engineering (CS),GM,86752,4
E110,"SSETs S.G. Balekundri Institute of Technology, Belagavi",Electronics & Comm- unication Engineering (EC),GM,90429,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,64718,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,103600,3
E112,"Sahyadri College of Engineering and Management, Mangaluru",Computer Science & Engineering (CS),GM,69000,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Computer Science & Engineering (CS),GM,104962,3
E112,"Sahyadri College of Engineering and Management, Mangaluru",Computer Science & Engineering (CS),GM,100034,4
E112,"Sahyadri College of Engineering and Management, Mangaluru",Electronics & Comm- unication Engineering (EC),GM,102881,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Information Science & Engineering (IS),GM,99043,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Information Science & Engineering (IS),GM,102448,3
E112,"Sahyadri College of Engineering and Management, Mangaluru",Mechanical Engineering (ME),GM,97734,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Robotics & Automation (RA),GM,109219,1
E112,"Sahyadri College of Engineering and Management, Mangaluru",Robotics & Automation (RA),GM,55193,3
E113,"Sai Vidya Institute of Technology, Bengaluru",Civil Engineering (CV),GM,105192,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,98922,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,110575,3
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,81475,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,107167,3
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,106788,4
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,93094,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,111627,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,108623,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Electronics & Communicati on Engineering (EC),GM,33986,3
E113,"Sai Vidya Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,106810,1
E113,"Sai Vidya Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,97836,1
E114,"Sambhram Institute of Technology, Bengaluru",Artificial Intelligence & Data Science (AD),GM,103357,1
E114,"Sambhram Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,107883,1
E114,"Sambhram Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,110352,1
E114,"Sambhram Institute of Technology, Bengaluru",Computer Science & Engineering (Cyber Security) (CY),GM,107636,1
E114,"Sambhram Institute of Technology, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,67250,1
E114,"Sambhram Institute of Technology, Bengaluru",Information Science & Engineering (IS),GM,74870,1
E114,"Sambhram Institute of Technology, Bengaluru",Mechanical Engineering (ME),GM,90200,3
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (CS),GM,49468,1
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (CS),GM,110300,3
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (CS),GM,83561,4
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,58808,1
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,103424,3
E116,"Sapthagiri NPS University, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,79991,1
E116,"Sapthagiri NPS University, Bengaluru",Electrical & Electronics Engineering (EE),GM,70795,1
E116,"Sapthagiri NPS University, Bengaluru",Electrical & Electronics Engineering (EE),GM,93840,3
E116,"Sapthagiri NPS University, Bengaluru",Electronics & Comm- unication Engineering (EC),GM,50650,1
E116,"Sapthagiri NPS University, Bengaluru",Electronics & Communica- tion Engineering (EC),GM,97031,4
E116,"Sapthagiri NPS University, Bengaluru",Electronics & Communicati on Engineering (EC),GM,88619,3
E212,"Seshadripuram Institute of Technology , Mysuru",Artificial Intelligence & Machine Learning (AI),GM,75039,1
E212,"Seshadripuram Institute of Technology , Mysuru",Artificial Intelligence & Machine Learning (AI),GM,104925,3
E212,"Seshadripuram Institute of Technology , Mysuru",Computer Science & Engineering (CS),GM,69776,1
E212,"Seshadripuram Institute of Technology , Mysuru",Computer Science & Engineering (CS),GM,102501,3
E212,"Seshadripuram Institute of Technology , Mysuru",Electrical & Electronics Engineering (EE),GM,89812,1
E212,"Seshadripuram Institute of Technology , Mysuru",Electronics & Comm- unication Engineering (EC),GM,80032,1
E212,"Seshadripuram Institute of Technology , Mysuru",Electronics & Communicati on Engineering (EC),GM,105585,3
E212,"Seshadripuram Institute of Technology , Mysuru",Information Science & Engineering (IS),GM,79145,1
E212,"Seshadripuram Institute of Technology , Mysuru",Mechanical Engineering (ME),GM,79498,1
E158,"Shetty Institute of Technology , Kalaburagi",Civil Engineering (CV),GM,8078,1
E158,"Shetty Institute of Technology , Kalaburagi",Computer Science & Engineering (CS),GM,44706,1
E122,"Shree Devi Institute of Technology, Mangaluru",Artificial Intelligence & Data Science (AD),GM,75557,1
E122,"Shree Devi Institute of Technology, Mangaluru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,81412,3
E122,"Shree Devi Institute of Technology, Mangaluru",Computer Science & Engineering (CS),GM,87327,1
E123,"Shri Madhwa Vadiraja Institute of Technology and Management, Udupi",Artificial Intelligence & Data Science (AD),GM,62552,1
E123,"Shri Madhwa Vadiraja Institute of Technology and Management, Udupi",Artificial Intelligence & Data Science (AD),GM,62552,3
E123,"Shri Madhwa Vadiraja Institute of Technology and Management, Udupi",Artificial Intelligence & Machine Learning (AI),GM,68554,1
E123,"Shri Madhwa Vadiraja Institute of Technology and Management, Udupi",Computer Science & Engineering (CS),GM,101913,1
E123,"Shri Madhwa Vadiraja Institute of Technology and Management, Udupi",Electronics & Comm- unication Engineering (EC),GM,94586,1
E124,"Shridevi Institute of Engineering and Technology, Tumakuru",Artificial Intelligence & Data Science (AD),GM,95597,1
E124,"Shridevi Institute of Engineering and Technology, Tumakuru",Artificial Intelligence & Machine Learning (AI),GM,109969,1
E124,"Shridevi Institute of Engineering and Technology, Tumakuru",Computer Science & Engineering (CS),GM,110829,1
E124,"Shridevi Institute of Engineering and Technology, Tumakuru",Cyber Security (CX),GM,104762,1
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,10584,1
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,15983,3
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),GM,20772,4
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,27910,1
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (Artificial Intelligence & Machine Learning) (CI),KKR,27263,2
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (CS),GM,10358,1
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (CS),GM,14939,3
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (CS),GM,19691,4
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (CS),KKR,27263,1
E125,"Siddaganga Institute of Technology, Tumakuru",Computer Science & Engineering (CS),KKR,32955,2
E125,"Siddaganga Institute of Technology, Tumakuru",Electronics & Comm- unication Engineering (EC),GM,13533,1
E125,"Siddaganga Institute of Technology, Tumakuru",Electronics & Comm- unication Engineering (EC),KKR,36968,1
E125,"Siddaganga Institute of Technology, Tumakuru",Electronics & Communica- tion Engineering (EC),GM,35776,4
E125,"Siddaganga Institute of Technology, Tumakuru",Electronics & Communicati on Engineering (EC),GM,21476,3
E125,"Siddaganga Institute of Technology, Tumakuru",Electronics & Communication Engineering (EC),KKR,47005,2
E125,"Siddaganga Institute of Technology, Tumakuru",Information Science & Engineering (IS),GM,11842,1
E125,"Siddaganga Institute of Technology, Tumakuru",Information Science & Engineering (IS),GM,18090,3
E125,"Siddaganga Institute of Technology, Tumakuru",Information Science & Engineering (IS),GM,27637,4
E125,"Siddaganga Institute of Technology, Tumakuru",Information Science & Engineering (IS),KKR,32955,1
E125,"Siddaganga Institute of Technology, Tumakuru",Information Science & Engineering (IS),KKR,41547,2
E191,"Sir M V School Of Architecture, Bengaluru",Bachelor of Design (BD),GM,102844,1
E191,"Sir M V School Of Architecture, Bengaluru",Bachelor of Design (BD),GM,44061,3
E191,"Sir M V School Of Architecture, Bengaluru",Bachelor of Design (BD),KKR,103694,1
E191,"Sir M V School Of Architecture, Bengaluru",Bachelor of Urban & Regional Planning (BP),GM,97535,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,13648,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,24120,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),GM,41674,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,41340,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Artificial Intelligence & Machine Learning (AI),KKR,63803,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Bio- technology (BT),GM,43258,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Bio- technology (BT),GM,78926,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Bio- technology (BT),GM,107254,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Bio- technology (BT),KKR,44223,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Civil Engineering (CV),GM,55967,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Civil Engineering (CV),GM,110094,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Civil Engineering (CV),KKR,77464,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,12885,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,22026,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),GM,36563,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,37986,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (CS),KKR,63836,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,13422,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,23926,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),GM,37806,4
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,43905,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (Data Science) (CD),KKR,66538,2
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,14478,1
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,26568,3
E126,"Sir M.Visvesvaraya Institute of Technology, Bengaluru",Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology) (IC),GM,47216,4
